indicator,ticker,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,
Operating Expenses,PG,6453000000.0,6788000000.0,6522000000.0,6717000000.0,6530000000.0,6652000000.0,6438000000.0,6803000000.0,6849000000.0,8860000000.0,6244000000.0,6598000000.0,6500000000.0,7972000000.0,6327000000.0,6003000000.0,5680000000.0,7575000000.0,4607000000.0,4602000000.0,4522000000.0,7118000000.0,4645000000.0,4683000000.0,4409000000.0,6731000000.0,4689000000.0,4725000000.0,4642000000.0,6697000000.0,4652000000.0,4623000000.0,4806000000.0,6903000000.0,4785000000.0,
Operating Expenses,PM,24000000.0,24000000.0,25000000.0,438000000.0,24000000.0,25000000.0,24000000.0,439000000.0,24000000.0,24000000.0,23000000.0,471000000.0,22000000.0,22000000.0,23000000.0,624000000.0,63000000.0,62000000.0,52000000.0,490000000.0,64000000.0,56000000.0,55000000.0,489000000.0,73000000.0,62000000.0,56000000.0,514000000.0,22000000.0,21000000.0,20000000.0,402000000.0,19000000.0,16000000.0,15000000.0,
Operating Expenses,QCOM,2433000000.0,1124000000.0,1383000000.0,1376000000.0,1549000000.0,1519000000.0,1795000000.0,1693000000.0,1875000000.0,1911000000.0,2006000000.0,1951000000.0,2366000000.0,1091000000.0,1875000000.0,1850000000.0,909000000.0,1822000000.0,1960000000.0,2304000000.0,1846000000.0,1859000000.0,1753000000.0,1026000000.0,1923000000.0,2093000000.0,1359000000.0,1010000000.0,1960000000.0,1959000000.0,547000000.0,1646000000.0,1901000000.0,1648000000.0,1984000000.0,
Operating Expenses,RTN,567000000.0,599000000.0,581000000.0,556000000.0,573000000.0,598000000.0,570000000.0,592000000.0,568000000.0,596000000.0,551000000.0,521000000.0,559000000.0,641000000.0,540000000.0,612000000.0,615000000.0,675000000.0,678000000.0,692000000.0,751000000.0,695000000.0,715000000.0,721000000.0,729000000.0,747000000.0,736000000.0,742000000.0,933000000.0,986000000.0,1268000000.0,990000000.0,920000000.0,959000000.0,893000000.0,
Operating Expenses,SBUX,0.0,0.0,0.0,191500000.0,206900000.0,3445200000.0,1305600000.0,1453900000.0,1380800000.0,1439100000.0,4191500000.0,1512400000.0,1486000000.0,1566400000.0,1522000000.0,1743300000.0,1764000000.0,1812500000.0,1810400000.0,1957900000.0,1936500000.0,1990300000.0,2085600000.0,2140000000.0,2047800000.0,2096600000.0,2156000000.0,2257700000.0,2329700000.0,2441800000.0,2462300000.0,2549500000.0,2507600000.0,2588500000.0,5043100000.0,
Operating Expenses,SLB,342000000.0,411000000.0,373000000.0,374000000.0,368000000.0,397000000.0,384000000.0,424000000.0,390000000.0,391000000.0,394000000.0,415000000.0,390000000.0,431000000.0,425000000.0,446000000.0,386000000.0,399000000.0,396000000.0,407000000.0,350000000.0,360000000.0,345000000.0,360000000.0,309000000.0,305000000.0,304000000.0,301000000.0,283000000.0,289000000.0,282000000.0,292000000.0,285000000.0,291000000.0,296000000.0,
Operating Expenses,SO,0.0,0.0,0.0,0.0,0.0,4696000000.0,2677000000.0,2335408000.0,2447000000.0,2536000000.0,2710000000.0,2487369000.0,2839000000.0,-2333448000.0,262453000.0,10426085000.0,216000000.0,227000000.0,244000000.0,519000000.0,2263000000.0,2416000000.0,3184000000.0,3055000000.0,2741000000.0,2818000000.0,483000000.0,5533000000.0,2094000000.0,2190000000.0,-1453000000.0,4900000000.0,1742000000.0,1745000000.0,1695000000.0,
Operating Expenses,SPG,48573000.0,53157000.0,63757000.0,84912000.0,52765000.0,67378000.0,66916000.0,79357000.0,53768000.0,63386000.0,71076000.0,86188000.0,59906000.0,107248000.0,77436000.0,81842000.0,52829000.0,79912000.0,85193000.0,80085000.0,70381000.0,72184000.0,73358000.0,108933000.0,73763000.0,71383000.0,106071000.0,83097000.0,78930000.0,58280000.0,75775000.0,94121000.0,177912000.0,-32635000.0,66697000.0,
Operating Expenses,T,25439000000.0,25330000000.0,25243000000.0,41493000000.0,25721000000.0,24758000000.0,25422000000.0,38536000000.0,25416000000.0,25962000000.0,25970000000.0,20925000000.0,-98273000000.0,53157000000.0,-28225000000.0,14765000000.0,7961000000.0,7467000000.0,15372000000.0,0.0,8441000000.0,8909000000.0,9013000000.0,9984000000.0,8487000000.0,8113000000.0,8317000000.0,10000000000.0,7897000000.0,8684000000.0,9598000000.0,10586000000.0,9649000000.0,9844000000.0,9584000000.0,
Operating Expenses,TGT,3233000000.0,3472000000.0,3525000000.0,3876000000.0,3392000000.0,3589000000.0,3705000000.0,4228000000.0,3590000000.0,3697000000.0,3853000000.0,4235000000.0,3593000000.0,3816000000.0,3894000000.0,3373000000.0,3514000000.0,3495000000.0,3736000000.0,3920000000.0,3153000000.0,3249000000.0,3339000000.0,3615000000.0,3132000000.0,3383000000.0,3512000000.0,4221000000.0,3545000000.0,3865000000.0,3937000000.0,4376000000.0,3663000000.0,3912000000.0,4153000000.0,
Operating Expenses,TMO,761000000.0,850300000.0,846200000.0,891000000.0,871900000.0,873500000.0,875200000.0,898000000.0,883500000.0,870900000.0,871300000.0,926000000.0,1225600000.0,1325900000.0,1302800000.0,1317100000.0,1197900000.0,1233400000.0,1210100000.0,1263200000.0,1294500000.0,1289000000.0,1344700000.0,1377200000.0,1427100000.0,1383200000.0,1459300000.0,1571400000.0,1597000000.0,1653000000.0,1628000000.0,1625000000.0,1673000000.0,1708000000.0,1662000000.0,
Operating Expenses,TXN,818000000.0,834000000.0,783000000.0,918000000.0,971000000.0,936000000.0,917000000.0,857000000.0,878000000.0,861000000.0,834000000.0,807000000.0,845000000.0,821000000.0,795000000.0,740000000.0,777000000.0,790000000.0,750000000.0,711000000.0,774000000.0,805000000.0,804000000.0,754000000.0,808000000.0,812000000.0,787000000.0,795000000.0,818000000.0,825000000.0,786000000.0,814000000.0,803000000.0,810000000.0,778000000.0,
Operating Expenses,UNH,3617000000.0,3733000000.0,3899000000.0,4308000000.0,4096000000.0,4080000000.0,4277000000.0,4853000000.0,4614000000.0,4825000000.0,4869000000.0,5054000000.0,5194000000.0,5206000000.0,5436000000.0,5845000000.0,5949000000.0,5852000000.0,6301000000.0,6210000000.0,6758000000.0,6793000000.0,7033000000.0,7817000000.0,7022000000.0,7328000000.0,7387000000.0,7820000000.0,8506000000.0,8386000000.0,8479000000.0,8703000000.0,8517000000.0,8415000000.0,8960000000.0,
Operating Expenses,UNP,3353000000.0,3466000000.0,3523000000.0,3491000000.0,3602000000.0,3497000000.0,3557000000.0,3525000000.0,3657000000.0,3592000000.0,3611000000.0,3657000000.0,3784000000.0,3819000000.0,3852000000.0,3780000000.0,3637000000.0,3480000000.0,3354000000.0,3290000000.0,3142000000.0,3110000000.0,3214000000.0,3203000000.0,3339000000.0,3245000000.0,3396000000.0,3199000000.0,3536000000.0,3573000000.0,3659000000.0,3547000000.0,3424000000.0,3336000000.0,3282000000.0,
Operating Expenses,UPS,7844000000.0,7914000000.0,7965000000.0,8956000000.0,8064000000.0,8050000000.0,8823000000.0,13317000000.0,8285000000.0,8267000000.0,8197000000.0,9035000000.0,8589000000.0,9739000000.0,8483000000.0,10816000000.0,8950000000.0,8852000000.0,8821000000.0,10063000000.0,9204000000.0,9078000000.0,9201000000.0,12947000000.0,9600000000.0,9521000000.0,9685000000.0,11976000000.0,10668000000.0,10657000000.0,10673000000.0,12064000000.0,11028000000.0,11000000000.0,11310000000.0,
Operating Expenses,USB,0.0,0.0,0.0,0.0,0.0,0.0,815000000.0,280000000.0,268000000.0,269000000.0,269000000.0,265000000.0,260000000.0,262000000.0,270000000.0,270000000.0,257000000.0,264000000.0,264000000.0,102000000.0,278000000.0,285000000.0,288000000.0,104000000.0,279000000.0,285000000.0,290000000.0,123000000.0,274000000.0,282000000.0,288000000.0,134000000.0,297000000.0,312000000.0,319000000.0,
Operating Expenses,UTX,2028000000.0,2170000000.0,1645000000.0,2185000000.0,1953000000.0,1857000000.0,1993000000.0,2247000000.0,2001000000.0,2151000000.0,2037000000.0,2161000000.0,1995000000.0,2083000000.0,2071000000.0,2104000000.0,2165000000.0,2149000000.0,1615000000.0,1623000000.0,1904000000.0,2039000000.0,1972000000.0,2482000000.0,2059000000.0,2147000000.0,2106000000.0,2258000000.0,2265000000.0,1965000000.0,2079000000.0,2454000000.0,2517000000.0,2633000000.0,2533000000.0,
Operating Expenses,V,617000000.0,717000000.0,709000000.0,671000000.0,700000000.0,778000000.0,901000000.0,753000000.0,789000000.0,853000000.0,864000000.0,764000000.0,811000000.0,817000000.0,890000000.0,840000000.0,814000000.0,927000000.0,917000000.0,849000000.0,878000000.0,652000000.0,1085000000.0,835000000.0,1168000000.0,1009000000.0,1035000000.0,984000000.0,1154000000.0,1167000000.0,1386000000.0,1214000000.0,1259000000.0,1341000000.0,1398000000.0,
Operating Expenses,VZ,7284000000.0,7373000000.0,7689000000.0,13278000000.0,7700000000.0,7877000000.0,8366000000.0,16008000000.0,8148000000.0,8047000000.0,8037000000.0,2857000000.0,8332000000.0,7550000000.0,8277000000.0,16857000000.0,7939000000.0,7974000000.0,8309000000.0,5764000000.0,7600000000.0,9775000000.0,8226000000.0,5968000000.0,6908000000.0,6039000000.0,7632000000.0,9531000000.0,6844000000.0,7605000000.0,7224000000.0,9410000000.0,7198000000.0,7268000000.0,7216000000.0,
Operating Expenses,WBA,4117000000.0,4203000000.0,4237000000.0,4204000000.0,4284000000.0,4141000000.0,4249000000.0,4394000000.0,4412000000.0,4231000000.0,4010000000.0,4228000000.0,4433000000.0,4416000000.0,4341000000.0,0.0,10062000000.0,6080000000.0,6429000000.0,6034000000.0,6084000000.0,5967000000.0,5825000000.0,5686000000.0,6124000000.0,5712000000.0,6218000000.0,5907000000.0,6318000000.0,6231000000.0,6113000000.0,6280000000.0,6319000000.0,6235000000.0,6408000000.0,
Operating Expenses,WFC,0.0,0.0,22111000000.0,7436000000.0,8045000000.0,7526000000.0,-14315000000.0,418000000.0,377000000.0,377000000.0,375000000.0,1946000000.0,341000000.0,349000000.0,342000000.0,1674000000.0,312000000.0,312000000.0,311000000.0,2111000000.0,293000000.0,299000000.0,299000000.0,3434000000.0,289000000.0,287000000.0,288000000.0,4813000000.0,265000000.0,265000000.0,264000000.0,4682000000.0,28000000.0,27000000.0,27000000.0,
Operating Expenses,WMT,20116000000.0,21213000000.0,21757000000.0,22179000000.0,21445000000.0,21941000000.0,22296000000.0,23191000000.0,21704000000.0,22697000000.0,22564000000.0,24388000000.0,22053000000.0,23375000000.0,23489000000.0,24501000000.0,22663000000.0,24104000000.0,24248000000.0,26026000000.0,24085000000.0,25204000000.0,25576000000.0,26988000000.0,24617000000.0,25865000000.0,26868000000.0,29160000000.0,25829000000.0,26707000000.0,26792000000.0,27819000000.0,25946000000.0,26871000000.0,27373000000.0,
Operating Expenses,XOM,13481000000.0,14595000000.0,14691000000.0,14565000000.0,13973000000.0,13645000000.0,17127000000.0,54238000000.0,13299000000.0,14000000000.0,13478000000.0,14601000000.0,13537000000.0,14143000000.0,13439000000.0,14007000000.0,11754000000.0,12436000000.0,13058000000.0,11363000000.0,10860000000.0,11377000000.0,11579000000.0,10377000000.0,11220000000.0,12075000000.0,11621000000.0,11958000000.0,11862000000.0,12551000000.0,12588000000.0,13912000000.0,12378000000.0,12995000000.0,12257000000.0,
Interest Expense,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136000000.0,84000000.0,85000000.0,100000000.0,115000000.0,131000000.0,163000000.0,201000000.0,238000000.0,276000000.0,321000000.0,409000000.0,450000000.0,525000000.0,530000000.0,602000000.0,666000000.0,734000000.0,792000000.0,846000000.0,868000000.0,890000000.0,1010000000.0,866000000.0,810000000.0,
Interest Expense,ABT,145587000.0,134129000.0,124339000.0,126086000.0,126866000.0,127191000.0,152034000.0,186312000.0,40757000.0,40526000.0,39799000.0,35918000.0,39000000.0,39000000.0,29000000.0,43000000.0,37000000.0,44000000.0,41000000.0,41000000.0,58000000.0,103000000.0,117000000.0,153000000.0,226000000.0,214000000.0,218000000.0,246000000.0,227000000.0,210000000.0,203000000.0,186000000.0,171000000.0,168000000.0,167000000.0,
Interest Expense,ACN,3507000.0,2827000.0,3930000.0,4158000.0,4220000.0,3497000.0,3186000.0,4549000.0,3641000.0,3588000.0,2257000.0,3658000.0,4348000.0,4290000.0,5325000.0,2811000.0,3905000.0,4030000.0,3832000.0,4052000.0,4543000.0,3711000.0,3952000.0,3048000.0,3976000.0,3613000.0,4908000.0,4707000.0,3840000.0,5839000.0,5153000.0,4505000.0,5619000.0,5348000.0,7491000.0,
Interest Expense,ADBE,0.0,33747000.0,16431000.0,16774000.0,16838000.0,16629000.0,17253000.0,16767000.0,16834000.0,17205000.0,16747000.0,16722000.0,16590000.0,17103000.0,13361000.0,12678000.0,14545000.0,16605000.0,16519000.0,16515000.0,18469000.0,17174000.0,17281000.0,17518000.0,18130000.0,18347000.0,18809000.0,19116000.0,19899000.0,20363000.0,21107000.0,27873000.0,40593000.0,40577000.0,39529000.0,
Interest Expense,AGN,21800000.0,22900000.0,24400000.0,-100000.0,21700000.0,21000000.0,19400000.0,49500000.0,54100000.0,55100000.0,-1668000000.0,239800000.0,72800000.0,79100000.0,132100000.0,127800000.0,171900000.0,339900000.0,340200000.0,341300000.0,332800000.0,345800000.0,324300000.0,292700000.0,289700000.0,277400000.0,265200000.0,263300000.0,250600000.0,230000000.0,220400000.0,210200000.0,201800000.0,195400000.0,193900000.0,
Interest Expense,AIG,1061000000.0,968000000.0,945000000.0,897000000.0,953000000.0,954000000.0,988000000.0,-576000000.0,577000000.0,535000000.0,516000000.0,514000000.0,479000000.0,463000000.0,430000000.0,346000000.0,340000000.0,316000000.0,321000000.0,304000000.0,306000000.0,320000000.0,329000000.0,305000000.0,298000000.0,292000000.0,290000000.0,288000000.0,277000000.0,299000000.0,326000000.0,407000000.0,349000000.0,360000000.0,348000000.0,
Interest Expense,ALL,92000000.0,91000000.0,92000000.0,92000000.0,95000000.0,93000000.0,93000000.0,92000000.0,98000000.0,99000000.0,83000000.0,87000000.0,87000000.0,84000000.0,78000000.0,73000000.0,73000000.0,73000000.0,73000000.0,73000000.0,73000000.0,72000000.0,73000000.0,77000000.0,85000000.0,83000000.0,83000000.0,84000000.0,83000000.0,86000000.0,82000000.0,81000000.0,83000000.0,82000000.0,80000000.0,
Interest Expense,AMGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Interest Expense,AMZN,12000000.0,15000000.0,18000000.0,20000000.0,21000000.0,21000000.0,23000000.0,27000000.0,33000000.0,33000000.0,36000000.0,39000000.0,42000000.0,45000000.0,49000000.0,74000000.0,115000000.0,113000000.0,116000000.0,115000000.0,117000000.0,116000000.0,118000000.0,133000000.0,139000000.0,143000000.0,228000000.0,338000000.0,330000000.0,343000000.0,357000000.0,387000000.0,366000000.0,383000000.0,396000000.0,
Interest Expense,AXP,-2423000000.0,1170000000.0,-1170000000.0,2320000000.0,574000000.0,550000000.0,558000000.0,544000000.0,519000000.0,492000000.0,484000000.0,463000000.0,439000000.0,443000000.0,420000000.0,405000000.0,410000000.0,414000000.0,399000000.0,400000000.0,425000000.0,436000000.0,430000000.0,413000000.0,443000000.0,522000000.0,567000000.0,580000000.0,621000000.0,711000000.0,777000000.0,834000000.0,895000000.0,891000000.0,877000000.0,
Interest Expense,BA,130000000.0,123000000.0,121000000.0,124000000.0,119000000.0,112000000.0,115000000.0,117000000.0,99000000.0,96000000.0,95000000.0,96000000.0,92000000.0,81000000.0,79000000.0,81000000.0,61000000.0,75000000.0,67000000.0,72000000.0,73000000.0,73000000.0,81000000.0,79000000.0,87000000.0,93000000.0,87000000.0,93000000.0,102000000.0,109000000.0,106000000.0,158000000.0,123000000.0,-198000000.0,203000000.0,
Interest Expense,BAC,0.0,0.0,16908000000.0,4712000000.0,4615000000.0,4444000000.0,4038000000.0,3647000000.0,3437000000.0,3276000000.0,3116000000.0,2926000000.0,2850000000.0,2928000000.0,2639000000.0,2517000000.0,2512000000.0,2644000000.0,2496000000.0,2897000000.0,2524000000.0,2455000000.0,2409000000.0,2573000000.0,2652000000.0,3160000000.0,3496000000.0,3604000000.0,3991000000.0,4719000000.0,5095000000.0,5532000000.0,5795000000.0,6035000000.0,5729000000.0,
Interest Expense,BIIB,0.0,0.0,0.0,33000000.0,0.0,0.0,23100000.0,13400000.0,11500000.0,7400000.0,6600000.0,6400000.0,7600000.0,7100000.0,7400000.0,7400000.0,6700000.0,5800000.0,15600000.0,67400000.0,63300000.0,65900000.0,66000000.0,64800000.0,63400000.0,63600000.0,61800000.0,62000000.0,50500000.0,51700000.0,49000000.0,49400000.0,47900000.0,47700000.0,45800000.0,
Interest Expense,BK,169000000.0,195000000.0,95000000.0,145000000.0,147000000.0,141000000.0,128000000.0,118000000.0,96000000.0,79000000.0,83000000.0,85000000.0,84000000.0,92000000.0,88000000.0,90000000.0,79000000.0,68000000.0,79000000.0,74000000.0,117000000.0,123000000.0,100000000.0,97000000.0,168000000.0,226000000.0,312000000.0,368000000.0,462000000.0,637000000.0,743000000.0,979000000.0,1079000000.0,1163000000.0,1212000000.0,
Interest Expense,BKNG,7715000.0,7795000.0,7879000.0,8332000.0,11258000.0,16883000.0,17067000.0,16856000.0,17329000.0,19633000.0,24135000.0,22192000.0,17745000.0,17106000.0,22953000.0,30549000.0,33479000.0,41547000.0,41436000.0,43767000.0,46894000.0,50290000.0,55480000.0,55236000.0,55717000.0,60942000.0,66338000.0,70979000.0,70235000.0,64837000.0,68170000.0,65758000.0,66000000.0,68000000.0,70000000.0,
Interest Expense,BLK,38000000.0,41000000.0,49000000.0,48000000.0,49000000.0,52000000.0,57000000.0,57000000.0,54000000.0,53000000.0,52000000.0,52000000.0,53000000.0,60000000.0,61000000.0,58000000.0,51000000.0,52000000.0,50000000.0,51000000.0,51000000.0,51000000.0,52000000.0,51000000.0,65000000.0,48000000.0,46000000.0,46000000.0,46000000.0,46000000.0,46000000.0,46000000.0,46000000.0,52000000.0,54000000.0,
Interest Expense,BMY,31000000.0,32000000.0,40000000.0,42000000.0,0.0,0.0,0.0,182000000.0,50000000.0,50000000.0,46000000.0,53000000.0,54000000.0,46000000.0,50000000.0,53000000.0,51000000.0,49000000.0,41000000.0,43000000.0,43000000.0,42000000.0,42000000.0,40000000.0,45000000.0,52000000.0,48000000.0,51000000.0,46000000.0,45000000.0,44000000.0,48000000.0,45000000.0,123000000.0,209000000.0,
Interest Expense,BRK.B,658000000.0,662000000.0,669000000.0,675000000.0,691000000.0,696000000.0,692000000.0,665000000.0,686000000.0,691000000.0,706000000.0,718000000.0,782000000.0,824000000.0,817000000.0,830000000.0,875000000.0,967000000.0,865000000.0,808000000.0,1173000000.0,727000000.0,1043000000.0,798000000.0,1067000000.0,1500000000.0,1233000000.0,586000000.0,975000000.0,957000000.0,950000000.0,1244000000.0,991000000.0,992000000.0,985000000.0,
Interest Expense,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16910000.0,-16910000.0,0.0,-16910000.0,-16910000.0,-16910000.0,0.0,-16910000.0,-16910000.0,-16910000.0,0.0,-16910000.0,-16910000.0,-16910000.0,0.0,-16910000.0,-16910000.0,16500090000.0,0.0,-16910000.0,-16910000.0,24249090000.0,0.0,-16910000.0,-16910000.0,
Interest Expense,CAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Interest Expense,CHTR,233000000.0,241000000.0,485000000.0,245000000.0,237000000.0,225000000.0,229000000.0,216000000.0,210000000.0,211000000.0,214000000.0,211000000.0,211000000.0,210000000.0,217000000.0,-638000000.0,289000000.0,-289000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Interest Expense,CL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Interest Expense,CMCSA,605000000.0,621000000.0,637000000.0,642000000.0,640000000.0,625000000.0,633000000.0,623000000.0,653000000.0,636000000.0,639000000.0,646000000.0,642000000.0,648000000.0,663000000.0,664000000.0,656000000.0,713000000.0,659000000.0,674000000.0,703000000.0,732000000.0,751000000.0,756000000.0,755000000.0,758000000.0,766000000.0,807000000.0,777000000.0,806000000.0,830000000.0,1129000000.0,1150000000.0,1137000000.0,1167000000.0,
Interest Expense,COF,612000000.0,563000000.0,552000000.0,519000000.0,565000000.0,615000000.0,608000000.0,587000000.0,481000000.0,457000000.0,438000000.0,416000000.0,403000000.0,397000000.0,390000000.0,389000000.0,398000000.0,400000000.0,404000000.0,423000000.0,461000000.0,478000000.0,517000000.0,562000000.0,596000000.0,655000000.0,720000000.0,791000000.0,919000000.0,1045000000.0,1109000000.0,1228000000.0,1301000000.0,1330000000.0,1338000000.0,
