date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
2011-09-30,5966000000.0,0.0,5966000000.0,0.0,8617000000.0,26424000000.0,6137000000.0,21946000000.0,0.0,1744000000.0,35524000000.0,61948000000.0,5597000000.0,635000000.0,20064000000.0,9501000000.0,10136000000.0,0.0,0.0,0.0,16111000000.0,39358000000.0,0.0,32594000000.0,22590000000.0,0.0,4170000000.0,0.0,3183000000.0
2011-06-30,5396000000.0,0.0,5396000000.0,0.0,8795000000.0,26429000000.0,6329000000.0,22450000000.0,0.0,1724000000.0,35718000000.0,62147000000.0,5686000000.0,636000000.0,20214000000.0,9492000000.0,10128000000.0,0.0,0.0,0.0,15875000000.0,39424000000.0,0.0,31701000000.0,22723000000.0,0.0,4732000000.0,0.0,3335000000.0
2011-03-31,4440000000.0,0.0,4440000000.0,0.0,8827000000.0,25005000000.0,6382000000.0,22370000000.0,0.0,1861000000.0,35659000000.0,60664000000.0,5635000000.0,155000000.0,18916000000.0,9986000000.0,10141000000.0,0.0,0.0,0.0,16298000000.0,38538000000.0,0.0,30812000000.0,22126000000.0,0.0,5701000000.0,0.0,3324000000.0
2010-12-31,4083000000.0,9686000000.0,4083000000.0,862000000.0,7766000000.0,23510000000.0,6280000000.0,21781000000.0,0.0,1970000000.0,34983000000.0,58493000000.0,5206000000.0,163000000.0,17732000000.0,10010000000.0,10173000000.0,5203000000.0,504000000.0,0.0,16143000000.0,37108000000.0,0.0,30191000000.0,21385000000.0,9686000000.0,6090000000.0,0.0,3233000000.0
2010-09-30,5731000000.0,0.0,5731000000.0,8731000000.0,8430000000.0,25337000000.0,6148000000.0,21492000000.0,0.0,3911000000.0,35312000000.0,60649000000.0,4964000000.0,2231000000.0,19620000000.0,10071000000.0,12302000000.0,0.0,0.0,0.0,18458000000.0,38078000000.0,-3357000000.0,29384000000.0,21254000000.0,0.0,6571000000.0,2445000000.0,12425000000.0
2010-06-30,4997000000.0,0.0,4997000000.0,8881000000.0,8083000000.0,24401000000.0,6090000000.0,20813000000.0,0.0,3661000000.0,33942000000.0,58343000000.0,5057000000.0,2026000000.0,18762000000.0,10039000000.0,12065000000.0,0.0,0.0,0.0,18355000000.0,37117000000.0,-4238000000.0,28569000000.0,19933000000.0,0.0,7068000000.0,2440000000.0,11679000000.0
2010-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-31,4449000000.0,0.0,4449000000.0,8469000000.0,7509000000.0,23194000000.0,6364000000.0,19836000000.0,0.0,3791000000.0,32568000000.0,55762000000.0,4634000000.0,1487000000.0,17913000000.0,8257000000.0,9744000000.0,0.0,0.0,0.0,16461000000.0,34374000000.0,-3487000000.0,27396000000.0,20066000000.0,0.0,5295000000.0,2767000000.0,11792000000.0
2009-09-30,4632000000.0,0.0,4632000000.0,8460000000.0,8086000000.0,33848000000.0,6278000000.0,19750000000.0,0.0,4934000000.0,19731000000.0,57577000000.0,4430000000.0,1703000000.0,18200000000.0,8729000000.0,10432000000.0,0.0,0.0,0.0,19731000000.0,37931000000.0,-4580000000.0,26827000000.0,18489000000.0,0.0,5800000000.0,2551000000.0,12067000000.0
2009-06-30,4016000000.0,0.0,4016000000.0,8522000000.0,8539000000.0,32909000000.0,6179000000.0,19210000000.0,0.0,5044000000.0,19568000000.0,56545000000.0,4599000000.0,2095000000.0,18571000000.0,8721000000.0,10816000000.0,0.0,0.0,0.0,19568000000.0,38139000000.0,-5275000000.0,26133000000.0,17379000000.0,0.0,6800000000.0,2559000000.0,11877000000.0
